Section_Name,Content,Approved/Disapproved,Blanks,signature,final_response,Content_modified,Category,Entity Dictionary,Final_signature
INFORMED CONSENT FORM,Bullet- Please check one of the following boxes regarding the use of the Additional Research Samples (Optional):,,,yes,yes,"Bullet- Please check one of the following boxes regarding the use of the Additional Research Samples (Optional):
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",Yes
INFORMED CONSENT FORM,Bullet- I agree that samples taken from the Additional Research Samples (Optional) are used for the purpose described in Table 2 for analyses which reveal the genetic information and analyses that do not contain genetic information.,Yes,,yes,yes,"Bullet- I agree that samples taken from the Additional Research Samples (Optional) are used for the purpose described in Table 2 for analyses which reveal the genetic information and analyses that do not contain genetic information.
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",Yes
INFORMED CONSENT FORM,Bullet- I agree that the Additional Research Samples (Optional) are used for the purpose described in Table 2 except for analyses which reveal the genetic information.,No,,yes,no,"Bullet- I agree that the Additional Research Samples (Optional) are used for the purpose described in Table 2 except for analyses which reveal the genetic information.
I do not agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",Yes
INFORMED CONSENT FORM,Bullet- I do not agree that the samples taken from the Additional Research Samples (Optional) are used for the purpose described in Table 2 for either analyses which reveal genetic information or analyses that do not contain genetic information.,No,,yes,no,"Bullet- I do not agree that the samples taken from the Additional Research Samples (Optional) are used for the purpose described in Table 2 for either analyses which reveal genetic information or analyses that do not contain genetic information.
I do not agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",No
INFORMED CONSENT FORM,"Bullet- On expenses for easing burden such as for transportation costs associated with clinical trial participation (7,000 yen per visit)",,,yes,yes,"Bullet- On expenses for easing burden such as for transportation costs associated with clinical trial participation (7,000 yen per visit)
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",Yes
INFORMED CONSENT FORM,*Please circle your choice. (Needed / Not needed),,,yes,yes,"*Please circle your choice. (Needed / Not needed)
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",Yes
INFORMED CONSENT FORM,"(If you select ÂNeeded,Â please submit the separate form ÂBank Transfer Request Form.Â)",,,yes,yes,"(If you select ÂNeeded,Â please submit the separate form ÂBank Transfer Request Form.Â)
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
INFORMED CONSENT FORM,Principle Investigator:   (Job Title: Contact Information (TEL): ),,,yes,yes,"Principle Investigator:   (Job Title: Contact Information (TEL): )
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
INFORMED CONSENT FORM,"Physician Provided Explanation (Study Doctor)		(Title:	Contact Information (TEL):		) MMM/DD/YYYY	Signature",,,yes,yes,"Physician Provided Explanation (Study Doctor)		(Title:	Contact Information (TEL):		) MMM/DD/YYYY	Signature
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
INFORMED CONSENT FORM,Study Coordinator,,,yes,yes,"Study Coordinator
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
INFORMED CONSENT FORM,"MMM/DD/YYYY	Signature",,,yes,yes,"MMM/DD/YYYY	Signature
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
INFORMED CONSENT FORM,"Patient	Address",,New York,yes,yes,"Patient	Address
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",New York
INFORMED CONSENT FORM,"MMM/DD/YYYY	Name (Signature)",,Nafisa Ali,yes,yes,"MMM/DD/YYYY	Name (Signature)
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",Nafisa Ali
INFORMED CONSENT FORM,"Legal Representative (Relationship with the Patient:	) Address 		 MMM/DD/YYYY	Name (Signature)		[Name of the Patient:		] Witness *If the patient is unable to read the information sheet",,Father,yes,yes,"Legal Representative (Relationship with the Patient:	) Address 		 MMM/DD/YYYY	Name (Signature)		[Name of the Patient:		] Witness *If the patient is unable to read the information sheet
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",Father
INFORMED CONSENT FORM,"Address			 MMM/DD/YYYY	Name (Signature)	[Name of the Patient:	]",,New York,yes,yes,"Address			 MMM/DD/YYYY	Name (Signature)	[Name of the Patient:	]
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",New York
INFORMED CONSENT FORM,"(Note)	If the patient is a minor or has a consciousness disorder, his/her guardian, caretaker or family member shall fill in and sign the section for the legal representative.",,,yes,yes,"(Note)	If the patient is a minor or has a consciousness disorder, his/her guardian, caretaker or family member shall fill in and sign the section for the legal representative.
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
CONSENT WITHDRAWAL FORM,,,,yes,yes,"
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",No
To: Hospital Director of the Hiroshima University Hospital,"Clinical Trial Title: A Randomized, Multi-center, Phase 3 Study of Nivolumab in Combination with Ipilimumab Compared to Sorafenib or Lenvatinib as First-Line Treatment in Participants with Advanced Hepatocellular Carcinoma",,,yes,yes,"Clinical Trial Title: A Randomized, Multi-center, Phase 3 Study of Nivolumab in Combination with Ipilimumab Compared to Sorafenib or Lenvatinib as First-Line Treatment in Participants with Advanced Hepatocellular Carcinoma
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",No
CONSENT WITHDRAWAL FORM,To: Hospital Director of the Hiroshima University Hospital,,,yes,yes,"To: Hospital Director of the Hiroshima University Hospital
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",No
CONSENT WITHDRAWAL FORM,"Clinical Trial Title: A Randomized, Multi-center, Phase 3 Study of Nivolumab in Combination with Ipilimumab Compared to Sorafenib or Lenvatinib as First-Line Treatment in Participants with Advanced Hepatocellular Carcinoma",,,yes,yes,"Clinical Trial Title: A Randomized, Multi-center, Phase 3 Study of Nivolumab in Combination with Ipilimumab Compared to Sorafenib or Lenvatinib as First-Line Treatment in Participants with Advanced Hepatocellular Carcinoma
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",No
CONSENT WITHDRAWAL FORM,"Upon participating in this clinical trial, I received an explanation of the matters noted in the Information Sheet/Informed Consent Form and consented, but as a result of reconsidering whether to consent, I am withdrawing my previous consent. Please destroy the sample(s) and the data obtained from the sample(s) after withdrawal.",,,yes,yes,"Upon participating in this clinical trial, I received an explanation of the matters noted in the Information Sheet/Informed Consent Form and consented, but as a result of reconsidering whether to consent, I am withdrawing my previous consent. Please destroy the sample(s) and the data obtained from the sample(s) after withdrawal.
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",No
CONSENT WITHDRAWAL FORM,"If you decide to withdraw only from the optional additional research, please check below.",,,yes,yes,"If you decide to withdraw only from the optional additional research, please check below.
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",No
CONSENT WITHDRAWAL FORM,I withdraw my consent only for the optional additional research.,No,,yes,no,"I withdraw my consent only for the optional additional research.
I do not agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",No
CONSENT WITHDRAWAL FORM,I have also received the Consent Withdrawal Form (Copy for Patient).,,,yes,yes,"I have also received the Consent Withdrawal Form (Copy for Patient).
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",No
