Section_Name,Content,Approved/Disapproved,Blanks,signature,final_response,Content_modified,Category,Entity Dictionary,Final_signature
REVOCATION OF AUTHORIZATION FOR USE AND DISCLOSURE OF YOUR HEALTH INFORMATION FOR RESEARCH,Return To:,,,yes,yes,"Return To:
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
REVOCATION OF AUTHORIZATION FOR USE AND DISCLOSURE OF YOUR HEALTH INFORMATION FOR RESEARCH,OR,,,yes,yes,"OR
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
REVOCATION OF AUTHORIZATION FOR USE AND DISCLOSURE OF YOUR HEALTH INFORMATION FOR RESEARCH,To Whom It May Concern:,,,yes,yes,"To Whom It May Concern:
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
REVOCATION OF AUTHORIZATION FOR USE AND DISCLOSURE OF YOUR HEALTH INFORMATION FOR RESEARCH,I would like to discontinue my participation in the research study noted above. I understand that health information already collected will continue to be used as discussed in the Authorization I signed when joining the study.,,,yes,yes,"I would like to discontinue my participation in the research study noted above. I understand that health information already collected will continue to be used as discussed in the Authorization I signed when joining the study.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
REVOCATION OF AUTHORIZATION FOR USE AND DISCLOSURE OF YOUR HEALTH INFORMATION FOR RESEARCH,Your options are:,,,yes,yes,"Your options are:
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
REVOCATION OF AUTHORIZATION FOR USE AND DISCLOSURE OF YOUR HEALTH INFORMATION FOR RESEARCH,Bullet- Withdraw Permission for use of the data from My Samples in Additional Research,,,yes,yes,"Bullet- Withdraw Permission for use of the data from My Samples in Additional Research
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
REVOCATION OF AUTHORIZATION FOR USE AND DISCLOSURE OF YOUR HEALTH INFORMATION FOR RESEARCH,Bullet- Withdraw from Study & Discontinue Authorization:,,,yes,yes,"Bullet- Withdraw from Study & Discontinue Authorization:
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
REVOCATION OF AUTHORIZATION FOR USE AND DISCLOSURE OF YOUR HEALTH INFORMATION FOR RESEARCH,Discontinue my authorization for the future use and disclosure of protected health information. In,,,yes,yes,"Discontinue my authorization for the future use and disclosure of protected health information. In
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
REVOCATION OF AUTHORIZATION FOR USE AND DISCLOSURE OF YOUR HEALTH INFORMATION FOR RESEARCH,"some instances, the research team may need to use your information even after you discontinue your authorization, for example, to notify you or government agencies of any health or safety concerns that were identified as part of your study participation.",,,yes,yes,"some instances, the research team may need to use your information even after you discontinue your authorization, for example, to notify you or government agencies of any health or safety concerns that were identified as part of your study participation.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
REVOCATION OF AUTHORIZATION FOR USE AND DISCLOSURE OF YOUR HEALTH INFORMATION FOR RESEARCH,"Bullet- Withdraw from Study Treatment, but Continue Authorization:",,,yes,yes,"Bullet- Withdraw from Study Treatment, but Continue Authorization:
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
REVOCATION OF AUTHORIZATION FOR USE AND DISCLOSURE OF YOUR HEALTH INFORMATION FOR RESEARCH,Allow the research team to continue collecting information from me and my personal health,,,yes,yes,"Allow the research team to continue collecting information from me and my personal health
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
REVOCATION OF AUTHORIZATION FOR USE AND DISCLOSURE OF YOUR HEALTH INFORMATION FOR RESEARCH,information. This would be done only as needed to support the goals of the study and would not be used for purposes other than those already described in the research authorization.,,,yes,yes,"information. This would be done only as needed to support the goals of the study and would not be used for purposes other than those already described in the research authorization.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
